2026-02-02 02:06:38,987 [INFO] Logger initialized
2026-02-02 05:24:28,337 [INFO] [SCRAPE] BTCUSDT price = 75,298.93 USDT
2026-02-02 05:24:33,734 [INFO] [SCRAPE] BTCUSDT price = 75,315.06 USDT
2026-02-02 05:24:39,139 [INFO] [SCRAPE] BTCUSDT price = 75,360.00 USDT
2026-02-02 05:24:44,621 [INFO] [SCRAPE] BTCUSDT price = 75,343.75 USDT
2026-02-02 05:24:50,062 [INFO] [SCRAPE] BTCUSDT price = 75,346.73 USDT
2026-02-02 05:24:55,561 [INFO] [SCRAPE] BTCUSDT price = 75,337.01 USDT
2026-02-02 05:25:01,020 [INFO] [SCRAPE] BTCUSDT price = 75,308.71 USDT
2026-02-02 05:25:06,652 [INFO] [SCRAPE] BTCUSDT price = 75,272.52 USDT
2026-02-02 05:25:12,286 [INFO] [SCRAPE] BTCUSDT price = 75,234.72 USDT
2026-02-02 05:25:18,217 [INFO] [SCRAPE] BTCUSDT price = 75,227.59 USDT
2026-02-02 05:25:24,801 [INFO] [SCRAPE] BTCUSDT price = 75,237.86 USDT
2026-02-02 05:25:30,378 [INFO] [SCRAPE] BTCUSDT price = 75,259.49 USDT
2026-02-02 05:25:36,049 [INFO] [SCRAPE] BTCUSDT price = 75,329.00 USDT
2026-02-02 05:25:41,749 [INFO] [SCRAPE] BTCUSDT price = 75,359.99 USDT
2026-02-02 05:25:47,456 [INFO] [SCRAPE] BTCUSDT price = 75,351.40 USDT
2026-02-02 05:25:53,052 [INFO] [SCRAPE] BTCUSDT price = 75,356.68 USDT
2026-02-02 05:25:58,704 [INFO] [SCRAPE] BTCUSDT price = 75,393.51 USDT
2026-02-02 05:26:04,912 [INFO] [SCRAPE] BTCUSDT price = 75,302.54 USDT
2026-02-02 05:26:10,619 [INFO] [SCRAPE] BTCUSDT price = 75,232.00 USDT
2026-02-02 05:26:16,254 [INFO] [SCRAPE] BTCUSDT price = 75,242.47 USDT
2026-02-02 05:26:21,832 [INFO] [SCRAPE] BTCUSDT price = 75,226.00 USDT
2026-02-02 05:26:27,835 [INFO] [SCRAPE] BTCUSDT price = 75,240.72 USDT
2026-02-02 05:26:33,400 [INFO] [SCRAPE] BTCUSDT price = 75,233.06 USDT
2026-02-02 05:26:38,955 [INFO] [SCRAPE] BTCUSDT price = 75,125.94 USDT
2026-02-02 05:26:44,485 [INFO] [SCRAPE] BTCUSDT price = 75,100.60 USDT
2026-02-02 05:26:50,040 [INFO] [SCRAPE] BTCUSDT price = 75,098.56 USDT
2026-02-02 05:26:55,613 [INFO] [SCRAPE] BTCUSDT price = 75,000.00 USDT
2026-02-02 05:27:01,237 [INFO] [SCRAPE] BTCUSDT price = 75,079.98 USDT
2026-02-02 05:27:06,963 [INFO] [SCRAPE] BTCUSDT price = 75,050.46 USDT
2026-02-02 05:27:12,667 [INFO] [SCRAPE] BTCUSDT price = 75,013.47 USDT
2026-02-02 05:27:18,247 [INFO] [SCRAPE] BTCUSDT price = 75,031.04 USDT
2026-02-02 05:27:23,822 [INFO] [SCRAPE] BTCUSDT price = 75,005.45 USDT
2026-02-02 05:27:29,380 [INFO] [SCRAPE] BTCUSDT price = 75,038.52 USDT
2026-02-02 05:27:34,888 [INFO] [SCRAPE] BTCUSDT price = 75,051.61 USDT
2026-02-02 05:27:40,289 [INFO] [SCRAPE] BTCUSDT price = 75,056.34 USDT
2026-02-02 05:27:45,692 [INFO] [SCRAPE] BTCUSDT price = 75,040.53 USDT
2026-02-02 05:27:51,087 [INFO] [SCRAPE] BTCUSDT price = 75,034.80 USDT
2026-02-02 12:27:55,877 [WARNING] Log directory not writable, falling back to /mnt/c/Users/JOM/Documents/GitHub/bot-btc/data/btc_bot.log
2026-02-02 12:27:55,877 [INFO] Logger initialized
2026-02-02 05:27:56,483 [INFO] [SCRAPE] BTCUSDT price = 75,074.12 USDT
2026-02-02 05:28:01,889 [INFO] [SCRAPE] BTCUSDT price = 75,039.99 USDT
2026-02-02 12:28:06,109 [INFO] Backtest done. strategy=trend limit=3000 bars interval=5m
2026-02-02 12:28:06,109 [INFO] Trades=50, EndValue=971.29, PnL=-28.71 (-2.87%), Realized=-19.71
2026-02-02 05:28:07,581 [INFO] [SCRAPE] BTCUSDT price = 75,001.24 USDT
2026-02-02 05:28:13,160 [INFO] [SCRAPE] BTCUSDT price = 74,926.77 USDT
2026-02-02 05:28:18,545 [INFO] [SCRAPE] BTCUSDT price = 74,961.17 USDT
2026-02-02 05:28:23,940 [INFO] [SCRAPE] BTCUSDT price = 74,994.33 USDT
2026-02-02 05:28:29,390 [INFO] [SCRAPE] BTCUSDT price = 74,996.51 USDT
2026-02-02 05:28:34,990 [INFO] [SCRAPE] BTCUSDT price = 74,988.55 USDT
2026-02-02 05:28:40,665 [INFO] [SCRAPE] BTCUSDT price = 74,966.15 USDT
2026-02-02 05:28:46,245 [INFO] [SCRAPE] BTCUSDT price = 74,966.00 USDT
2026-02-02 05:28:51,806 [INFO] [SCRAPE] BTCUSDT price = 74,988.04 USDT
2026-02-02 05:28:57,458 [INFO] [SCRAPE] BTCUSDT price = 75,008.52 USDT
2026-02-02 05:29:03,024 [INFO] [SCRAPE] BTCUSDT price = 75,052.78 USDT
2026-02-02 05:29:08,856 [INFO] [SCRAPE] BTCUSDT price = 75,075.89 USDT
2026-02-02 05:29:14,422 [INFO] [SCRAPE] BTCUSDT price = 75,056.55 USDT
2026-02-02 05:29:20,114 [INFO] [SCRAPE] BTCUSDT price = 75,071.99 USDT
2026-02-02 05:29:25,753 [INFO] [SCRAPE] BTCUSDT price = 75,052.01 USDT
2026-02-02 05:29:31,488 [INFO] [SCRAPE] BTCUSDT price = 75,044.66 USDT
2026-02-02 05:29:37,182 [INFO] [SCRAPE] BTCUSDT price = 75,048.23 USDT
2026-02-02 05:29:42,855 [INFO] [SCRAPE] BTCUSDT price = 75,030.39 USDT
2026-02-02 05:29:48,512 [INFO] [SCRAPE] BTCUSDT price = 75,054.24 USDT
2026-02-02 05:29:54,097 [INFO] [SCRAPE] BTCUSDT price = 75,068.92 USDT
2026-02-02 05:29:59,659 [INFO] [SCRAPE] BTCUSDT price = 75,089.15 USDT
2026-02-02 05:30:00,231 [INFO] [TRADE] OPEN SHORT @ 75088.00 strategy=trend
2026-02-02 05:30:06,153 [INFO] [SCRAPE] BTCUSDT price = 75,100.86 USDT
2026-02-02 05:30:11,786 [INFO] [SCRAPE] BTCUSDT price = 75,091.90 USDT
2026-02-02 05:30:17,352 [INFO] [SCRAPE] BTCUSDT price = 75,080.76 USDT
2026-02-02 05:30:22,955 [INFO] [SCRAPE] BTCUSDT price = 75,030.40 USDT
2026-02-02 05:30:28,545 [INFO] [SCRAPE] BTCUSDT price = 75,062.21 USDT
2026-02-02 05:30:34,206 [INFO] [SCRAPE] BTCUSDT price = 75,070.01 USDT
2026-02-02 05:30:39,934 [INFO] [SCRAPE] BTCUSDT price = 75,082.78 USDT
2026-02-02 05:30:45,610 [INFO] [SCRAPE] BTCUSDT price = 75,147.29 USDT
2026-02-02 05:30:51,234 [INFO] [SCRAPE] BTCUSDT price = 75,157.28 USDT
2026-02-02 05:30:56,636 [INFO] [SCRAPE] BTCUSDT price = 75,172.02 USDT
2026-02-02 05:31:02,036 [INFO] [SCRAPE] BTCUSDT price = 75,163.35 USDT
2026-02-02 05:31:07,461 [INFO] [SCRAPE] BTCUSDT price = 75,120.01 USDT
2026-02-02 05:31:12,939 [INFO] [SCRAPE] BTCUSDT price = 75,094.71 USDT
2026-02-02 05:31:18,334 [INFO] [SCRAPE] BTCUSDT price = 75,080.00 USDT
2026-02-02 05:31:23,730 [INFO] [SCRAPE] BTCUSDT price = 75,091.75 USDT
2026-02-02 05:31:29,139 [INFO] [SCRAPE] BTCUSDT price = 75,090.06 USDT
2026-02-02 05:31:34,535 [INFO] [SCRAPE] BTCUSDT price = 75,080.16 USDT
2026-02-02 05:31:39,937 [INFO] [SCRAPE] BTCUSDT price = 75,080.15 USDT
2026-02-02 05:31:45,334 [INFO] [SCRAPE] BTCUSDT price = 75,020.00 USDT
2026-02-02 05:31:50,958 [INFO] [SCRAPE] BTCUSDT price = 75,035.28 USDT
2026-02-02 05:31:56,996 [INFO] [SCRAPE] BTCUSDT price = 75,090.00 USDT
2026-02-02 05:32:02,399 [INFO] [SCRAPE] BTCUSDT price = 75,090.00 USDT
2026-02-02 05:32:07,793 [INFO] [SCRAPE] BTCUSDT price = 75,237.69 USDT
2026-02-02 05:32:13,197 [INFO] [SCRAPE] BTCUSDT price = 75,196.45 USDT
2026-02-02 05:32:18,585 [INFO] [SCRAPE] BTCUSDT price = 75,173.98 USDT
2026-02-02 05:32:23,973 [INFO] [SCRAPE] BTCUSDT price = 75,124.45 USDT
2026-02-02 05:32:29,366 [INFO] [SCRAPE] BTCUSDT price = 75,124.55 USDT
2026-02-02 05:32:34,756 [INFO] [SCRAPE] BTCUSDT price = 75,162.53 USDT
2026-02-02 05:32:40,327 [INFO] [SCRAPE] BTCUSDT price = 75,140.71 USDT
2026-02-02 05:32:45,728 [INFO] [SCRAPE] BTCUSDT price = 75,196.52 USDT
2026-02-02 05:32:51,201 [INFO] [SCRAPE] BTCUSDT price = 75,215.53 USDT
2026-02-02 05:32:56,781 [INFO] [SCRAPE] BTCUSDT price = 75,258.74 USDT
2026-02-02 05:33:02,361 [INFO] [SCRAPE] BTCUSDT price = 75,310.00 USDT
2026-02-02 05:33:07,947 [INFO] [SCRAPE] BTCUSDT price = 75,250.03 USDT
2026-02-02 05:33:13,535 [INFO] [SCRAPE] BTCUSDT price = 75,323.44 USDT
2026-02-02 05:33:19,091 [INFO] [SCRAPE] BTCUSDT price = 75,330.49 USDT
2026-02-02 05:33:24,736 [INFO] [SCRAPE] BTCUSDT price = 75,347.01 USDT
2026-02-02 05:33:30,483 [INFO] [SCRAPE] BTCUSDT price = 75,355.79 USDT
2026-02-02 05:33:36,149 [INFO] [SCRAPE] BTCUSDT price = 75,377.77 USDT
2026-02-02 05:33:41,801 [INFO] [SCRAPE] BTCUSDT price = 75,370.09 USDT
2026-02-02 05:33:47,614 [INFO] [SCRAPE] BTCUSDT price = 75,340.00 USDT
2026-02-02 05:33:53,178 [INFO] [SCRAPE] BTCUSDT price = 75,284.52 USDT
2026-02-02 05:33:58,905 [INFO] [SCRAPE] BTCUSDT price = 75,286.91 USDT
2026-02-02 05:34:04,743 [INFO] [SCRAPE] BTCUSDT price = 75,196.00 USDT
2026-02-02 05:34:10,317 [INFO] [SCRAPE] BTCUSDT price = 75,160.02 USDT
2026-02-02 05:34:15,891 [INFO] [SCRAPE] BTCUSDT price = 75,159.93 USDT
2026-02-02 05:34:21,476 [INFO] [SCRAPE] BTCUSDT price = 75,149.61 USDT
2026-02-02 05:34:27,064 [INFO] [SCRAPE] BTCUSDT price = 75,151.72 USDT
2026-02-02 05:34:32,642 [INFO] [SCRAPE] BTCUSDT price = 75,114.74 USDT
2026-02-02 05:34:38,347 [INFO] [SCRAPE] BTCUSDT price = 75,080.68 USDT
2026-02-02 05:34:44,403 [INFO] [SCRAPE] BTCUSDT price = 75,073.27 USDT
2026-02-02 05:34:50,012 [INFO] [SCRAPE] BTCUSDT price = 75,074.01 USDT
2026-02-02 05:34:55,617 [INFO] [SCRAPE] BTCUSDT price = 75,119.99 USDT
2026-02-02 05:35:01,406 [INFO] [SCRAPE] BTCUSDT price = 75,170.78 USDT
2026-02-02 05:35:07,077 [INFO] [SCRAPE] BTCUSDT price = 75,159.29 USDT
2026-02-02 05:35:12,761 [INFO] [SCRAPE] BTCUSDT price = 75,211.82 USDT
2026-02-02 05:35:18,470 [INFO] [SCRAPE] BTCUSDT price = 75,220.00 USDT
2026-02-02 05:35:24,091 [INFO] [SCRAPE] BTCUSDT price = 75,186.00 USDT
2026-02-02 05:35:29,670 [INFO] [SCRAPE] BTCUSDT price = 75,223.33 USDT
2026-02-02 05:35:35,264 [INFO] [SCRAPE] BTCUSDT price = 75,188.01 USDT
2026-02-02 05:35:41,129 [INFO] [SCRAPE] BTCUSDT price = 75,218.87 USDT
2026-02-02 05:35:46,796 [INFO] [SCRAPE] BTCUSDT price = 75,249.06 USDT
2026-02-02 05:35:52,380 [INFO] [SCRAPE] BTCUSDT price = 75,237.99 USDT
2026-02-02 05:35:58,220 [INFO] [SCRAPE] BTCUSDT price = 75,208.93 USDT
2026-02-02 05:36:03,827 [INFO] [SCRAPE] BTCUSDT price = 75,192.27 USDT
2026-02-02 05:36:09,577 [INFO] [SCRAPE] BTCUSDT price = 75,144.30 USDT
2026-02-02 05:36:15,154 [INFO] [SCRAPE] BTCUSDT price = 75,149.57 USDT
2026-02-02 05:36:20,835 [INFO] [SCRAPE] BTCUSDT price = 75,055.22 USDT
2026-02-02 05:36:26,565 [INFO] [SCRAPE] BTCUSDT price = 75,020.23 USDT
2026-02-02 05:36:32,151 [INFO] [SCRAPE] BTCUSDT price = 74,992.00 USDT
2026-02-02 05:36:37,853 [INFO] [SCRAPE] BTCUSDT price = 74,947.61 USDT
2026-02-02 05:36:43,439 [INFO] [SCRAPE] BTCUSDT price = 74,957.99 USDT
2026-02-02 05:36:49,095 [INFO] [SCRAPE] BTCUSDT price = 74,961.59 USDT
2026-02-02 05:36:54,673 [INFO] [SCRAPE] BTCUSDT price = 74,919.99 USDT
2026-02-02 05:37:00,259 [INFO] [SCRAPE] BTCUSDT price = 74,934.74 USDT
2026-02-02 05:37:05,879 [INFO] [SCRAPE] BTCUSDT price = 74,961.60 USDT
2026-02-02 05:37:12,012 [INFO] [SCRAPE] BTCUSDT price = 74,954.00 USDT
2026-02-02 05:37:17,786 [INFO] [SCRAPE] BTCUSDT price = 74,948.42 USDT
2026-02-02 05:37:23,360 [INFO] [SCRAPE] BTCUSDT price = 74,942.01 USDT
2026-02-02 05:37:29,145 [INFO] [SCRAPE] BTCUSDT price = 74,952.08 USDT
2026-02-02 05:37:34,903 [INFO] [SCRAPE] BTCUSDT price = 74,962.01 USDT
2026-02-02 05:37:40,569 [INFO] [SCRAPE] BTCUSDT price = 74,972.25 USDT
2026-02-02 05:37:46,186 [INFO] [SCRAPE] BTCUSDT price = 75,004.27 USDT
2026-02-02 05:37:51,781 [INFO] [SCRAPE] BTCUSDT price = 74,993.53 USDT
2026-02-02 05:37:57,361 [INFO] [SCRAPE] BTCUSDT price = 75,043.51 USDT
2026-02-02 05:38:02,935 [INFO] [SCRAPE] BTCUSDT price = 75,003.25 USDT
2026-02-02 05:38:08,607 [INFO] [SCRAPE] BTCUSDT price = 75,057.99 USDT
2026-02-02 05:38:14,221 [INFO] [SCRAPE] BTCUSDT price = 75,066.74 USDT
2026-02-02 05:38:19,822 [INFO] [SCRAPE] BTCUSDT price = 75,088.06 USDT
2026-02-02 05:38:25,415 [INFO] [SCRAPE] BTCUSDT price = 75,094.08 USDT
2026-02-02 05:38:31,201 [INFO] [SCRAPE] BTCUSDT price = 75,095.73 USDT
2026-02-02 05:38:36,943 [INFO] [SCRAPE] BTCUSDT price = 75,051.12 USDT
2026-02-02 05:38:42,700 [INFO] [SCRAPE] BTCUSDT price = 75,028.11 USDT
2026-02-02 05:38:48,267 [INFO] [SCRAPE] BTCUSDT price = 75,024.00 USDT
2026-02-02 05:38:53,936 [INFO] [SCRAPE] BTCUSDT price = 75,033.99 USDT
2026-02-02 05:38:59,334 [INFO] [SCRAPE] BTCUSDT price = 75,055.46 USDT
2026-02-02 05:39:04,912 [INFO] [SCRAPE] BTCUSDT price = 75,054.35 USDT
2026-02-02 05:39:10,309 [INFO] [SCRAPE] BTCUSDT price = 75,030.81 USDT
2026-02-02 05:39:15,721 [INFO] [SCRAPE] BTCUSDT price = 75,023.69 USDT
2026-02-02 05:39:21,123 [INFO] [SCRAPE] BTCUSDT price = 75,060.23 USDT
2026-02-02 05:39:26,603 [INFO] [SCRAPE] BTCUSDT price = 75,116.92 USDT
2026-02-02 05:39:32,259 [INFO] [SCRAPE] BTCUSDT price = 75,129.96 USDT
2026-02-02 05:39:37,777 [INFO] [SCRAPE] BTCUSDT price = 75,157.86 USDT
2026-02-02 05:39:43,184 [INFO] [SCRAPE] BTCUSDT price = 75,195.69 USDT
2026-02-02 05:39:48,976 [INFO] [SCRAPE] BTCUSDT price = 75,195.70 USDT
2026-02-02 05:39:54,374 [INFO] [SCRAPE] BTCUSDT price = 75,160.44 USDT
2026-02-02 05:39:59,854 [INFO] [SCRAPE] BTCUSDT price = 75,171.64 USDT
2026-02-02 05:40:05,255 [INFO] [SCRAPE] BTCUSDT price = 75,186.64 USDT
2026-02-02 05:40:10,648 [INFO] [SCRAPE] BTCUSDT price = 75,086.27 USDT
2026-02-02 05:40:16,040 [INFO] [SCRAPE] BTCUSDT price = 75,120.77 USDT
2026-02-02 05:40:21,445 [INFO] [SCRAPE] BTCUSDT price = 75,141.60 USDT
2026-02-02 05:40:26,945 [INFO] [SCRAPE] BTCUSDT price = 75,165.99 USDT
2026-02-02 05:40:32,429 [INFO] [SCRAPE] BTCUSDT price = 75,154.12 USDT
2026-02-02 05:40:37,832 [INFO] [SCRAPE] BTCUSDT price = 75,234.83 USDT
2026-02-02 05:40:43,222 [INFO] [SCRAPE] BTCUSDT price = 75,250.00 USDT
2026-02-02 05:40:48,611 [INFO] [SCRAPE] BTCUSDT price = 75,227.51 USDT
2026-02-02 05:40:54,281 [INFO] [SCRAPE] BTCUSDT price = 75,250.73 USDT
2026-02-02 05:41:00,004 [INFO] [SCRAPE] BTCUSDT price = 75,299.99 USDT
2026-02-02 05:41:05,639 [INFO] [SCRAPE] BTCUSDT price = 75,325.99 USDT
2026-02-02 05:41:11,208 [INFO] [SCRAPE] BTCUSDT price = 75,290.86 USDT
2026-02-02 05:41:16,775 [INFO] [SCRAPE] BTCUSDT price = 75,270.07 USDT
2026-02-02 05:41:22,345 [INFO] [SCRAPE] BTCUSDT price = 75,240.40 USDT
2026-02-02 05:41:27,910 [INFO] [SCRAPE] BTCUSDT price = 75,236.01 USDT
2026-02-02 05:41:33,475 [INFO] [SCRAPE] BTCUSDT price = 75,214.21 USDT
2026-02-02 05:41:39,033 [INFO] [SCRAPE] BTCUSDT price = 75,190.01 USDT
2026-02-02 05:41:44,622 [INFO] [SCRAPE] BTCUSDT price = 75,224.00 USDT
2026-02-02 05:41:50,359 [INFO] [SCRAPE] BTCUSDT price = 75,187.02 USDT
2026-02-02 05:41:55,842 [INFO] [SCRAPE] BTCUSDT price = 75,210.30 USDT
2026-02-02 05:42:01,240 [INFO] [SCRAPE] BTCUSDT price = 75,219.96 USDT
2026-02-02 05:42:06,631 [INFO] [SCRAPE] BTCUSDT price = 75,242.61 USDT
2026-02-02 05:42:12,141 [INFO] [SCRAPE] BTCUSDT price = 75,217.68 USDT
2026-02-02 05:42:17,531 [INFO] [SCRAPE] BTCUSDT price = 75,263.63 USDT
2026-02-02 05:42:23,040 [INFO] [SCRAPE] BTCUSDT price = 75,299.99 USDT
2026-02-02 05:42:28,434 [INFO] [SCRAPE] BTCUSDT price = 75,303.62 USDT
2026-02-02 05:42:33,918 [INFO] [SCRAPE] BTCUSDT price = 75,281.77 USDT
2026-02-02 05:42:39,344 [INFO] [SCRAPE] BTCUSDT price = 75,332.20 USDT
2026-02-02 05:42:44,750 [INFO] [SCRAPE] BTCUSDT price = 75,359.99 USDT
2026-02-02 05:42:50,264 [INFO] [SCRAPE] BTCUSDT price = 75,372.70 USDT
2026-02-02 05:42:55,745 [INFO] [SCRAPE] BTCUSDT price = 75,359.01 USDT
2026-02-02 05:43:01,140 [INFO] [SCRAPE] BTCUSDT price = 75,359.70 USDT
2026-02-02 05:43:06,566 [INFO] [SCRAPE] BTCUSDT price = 75,368.47 USDT
2026-02-02 05:43:11,968 [INFO] [SCRAPE] BTCUSDT price = 75,320.06 USDT
2026-02-02 05:43:17,555 [INFO] [SCRAPE] BTCUSDT price = 75,277.22 USDT
2026-02-02 05:43:23,027 [INFO] [SCRAPE] BTCUSDT price = 75,256.00 USDT
2026-02-02 05:43:28,511 [INFO] [SCRAPE] BTCUSDT price = 75,297.94 USDT
2026-02-02 05:43:33,911 [INFO] [SCRAPE] BTCUSDT price = 75,284.60 USDT
2026-02-02 05:43:39,480 [INFO] [SCRAPE] BTCUSDT price = 75,308.57 USDT
2026-02-02 05:43:44,882 [INFO] [SCRAPE] BTCUSDT price = 75,305.39 USDT
2026-02-02 05:43:50,326 [INFO] [SCRAPE] BTCUSDT price = 75,319.99 USDT
2026-02-02 05:43:55,739 [INFO] [SCRAPE] BTCUSDT price = 75,320.00 USDT
2026-02-02 05:44:01,128 [INFO] [SCRAPE] BTCUSDT price = 75,299.01 USDT
2026-02-02 05:44:06,519 [INFO] [SCRAPE] BTCUSDT price = 75,275.24 USDT
2026-02-02 05:44:12,007 [INFO] [SCRAPE] BTCUSDT price = 75,250.01 USDT
2026-02-02 05:44:17,399 [INFO] [SCRAPE] BTCUSDT price = 75,280.00 USDT
2026-02-02 05:44:22,917 [INFO] [SCRAPE] BTCUSDT price = 75,255.24 USDT
2026-02-02 05:44:28,320 [INFO] [SCRAPE] BTCUSDT price = 75,270.00 USDT
2026-02-02 05:44:33,712 [INFO] [SCRAPE] BTCUSDT price = 75,258.74 USDT
2026-02-02 05:44:39,109 [INFO] [SCRAPE] BTCUSDT price = 75,265.99 USDT
2026-02-02 05:44:44,504 [INFO] [SCRAPE] BTCUSDT price = 75,268.89 USDT
2026-02-02 05:44:50,301 [INFO] [SCRAPE] BTCUSDT price = 75,239.42 USDT
2026-02-02 05:44:55,697 [INFO] [SCRAPE] BTCUSDT price = 75,251.40 USDT
2026-02-02 05:45:01,096 [INFO] [SCRAPE] BTCUSDT price = 75,293.94 USDT
2026-02-02 05:45:01,372 [INFO] [TRADE] CLOSE SHORT @ 75251.40 strategy=trend
2026-02-02 05:45:07,264 [INFO] [SCRAPE] BTCUSDT price = 75,279.51 USDT
2026-02-02 05:45:12,706 [INFO] [SCRAPE] BTCUSDT price = 75,353.83 USDT
2026-02-02 05:45:18,111 [INFO] [SCRAPE] BTCUSDT price = 75,347.03 USDT
2026-02-02 05:45:23,524 [INFO] [SCRAPE] BTCUSDT price = 75,320.01 USDT
2026-02-02 05:45:28,930 [INFO] [SCRAPE] BTCUSDT price = 75,268.13 USDT
2026-02-02 05:45:34,407 [INFO] [SCRAPE] BTCUSDT price = 75,267.62 USDT
2026-02-02 05:45:39,801 [INFO] [SCRAPE] BTCUSDT price = 75,267.99 USDT
2026-02-02 05:45:45,322 [INFO] [SCRAPE] BTCUSDT price = 75,305.91 USDT
2026-02-02 05:45:50,761 [INFO] [SCRAPE] BTCUSDT price = 75,300.98 USDT
2026-02-02 05:45:56,249 [INFO] [SCRAPE] BTCUSDT price = 75,284.00 USDT
2026-02-02 05:46:01,649 [INFO] [SCRAPE] BTCUSDT price = 75,227.13 USDT
2026-02-02 05:46:07,047 [INFO] [SCRAPE] BTCUSDT price = 75,227.12 USDT
2026-02-02 05:46:12,450 [INFO] [SCRAPE] BTCUSDT price = 75,229.84 USDT
2026-02-02 05:46:17,943 [INFO] [SCRAPE] BTCUSDT price = 75,291.35 USDT
2026-02-02 05:46:23,347 [INFO] [SCRAPE] BTCUSDT price = 75,354.76 USDT
2026-02-02 05:46:28,739 [INFO] [SCRAPE] BTCUSDT price = 75,359.99 USDT
2026-02-02 05:46:34,147 [INFO] [SCRAPE] BTCUSDT price = 75,366.55 USDT
2026-02-02 05:46:39,543 [INFO] [SCRAPE] BTCUSDT price = 75,365.18 USDT
2026-02-02 05:46:44,939 [INFO] [SCRAPE] BTCUSDT price = 75,366.53 USDT
2026-02-02 05:46:50,336 [INFO] [SCRAPE] BTCUSDT price = 75,362.57 USDT
2026-02-02 05:46:55,811 [INFO] [SCRAPE] BTCUSDT price = 75,384.60 USDT
2026-02-02 05:47:01,385 [INFO] [SCRAPE] BTCUSDT price = 75,344.07 USDT
2026-02-02 05:47:06,985 [INFO] [SCRAPE] BTCUSDT price = 75,314.53 USDT
2026-02-02 05:47:12,379 [INFO] [SCRAPE] BTCUSDT price = 75,348.00 USDT
2026-02-02 05:47:17,778 [INFO] [SCRAPE] BTCUSDT price = 75,334.53 USDT
2026-02-02 05:47:23,184 [INFO] [SCRAPE] BTCUSDT price = 75,300.00 USDT
2026-02-02 05:47:28,588 [INFO] [SCRAPE] BTCUSDT price = 75,319.99 USDT
2026-02-02 05:47:33,995 [INFO] [SCRAPE] BTCUSDT price = 75,329.99 USDT
2026-02-02 05:47:39,475 [INFO] [SCRAPE] BTCUSDT price = 75,349.59 USDT
2026-02-02 05:47:44,988 [INFO] [SCRAPE] BTCUSDT price = 75,302.59 USDT
2026-02-02 05:47:50,394 [INFO] [SCRAPE] BTCUSDT price = 75,280.00 USDT
2026-02-02 05:47:55,789 [INFO] [SCRAPE] BTCUSDT price = 75,267.18 USDT
2026-02-02 05:48:01,473 [INFO] [SCRAPE] BTCUSDT price = 75,200.00 USDT
2026-02-02 05:48:07,328 [INFO] [SCRAPE] BTCUSDT price = 75,167.97 USDT
2026-02-02 05:48:12,766 [INFO] [SCRAPE] BTCUSDT price = 75,203.61 USDT
2026-02-02 05:48:18,164 [INFO] [SCRAPE] BTCUSDT price = 75,164.00 USDT
2026-02-02 05:48:23,577 [INFO] [SCRAPE] BTCUSDT price = 75,132.04 USDT
2026-02-02 05:48:29,155 [INFO] [SCRAPE] BTCUSDT price = 75,152.00 USDT
2026-02-02 05:48:34,552 [INFO] [SCRAPE] BTCUSDT price = 75,141.46 USDT
2026-02-02 05:48:39,981 [INFO] [SCRAPE] BTCUSDT price = 75,136.20 USDT
2026-02-02 05:48:45,377 [INFO] [SCRAPE] BTCUSDT price = 75,131.74 USDT
2026-02-02 05:48:50,861 [INFO] [SCRAPE] BTCUSDT price = 75,123.26 USDT
2026-02-02 05:48:56,258 [INFO] [SCRAPE] BTCUSDT price = 75,131.86 USDT
2026-02-02 05:49:01,658 [INFO] [SCRAPE] BTCUSDT price = 75,156.42 USDT
2026-02-02 05:49:07,106 [INFO] [SCRAPE] BTCUSDT price = 75,197.15 USDT
2026-02-02 05:49:12,764 [INFO] [SCRAPE] BTCUSDT price = 75,291.41 USDT
2026-02-02 05:49:18,173 [INFO] [SCRAPE] BTCUSDT price = 75,282.15 USDT
2026-02-02 05:49:23,583 [INFO] [SCRAPE] BTCUSDT price = 75,254.00 USDT
2026-02-02 05:49:28,993 [INFO] [SCRAPE] BTCUSDT price = 75,264.01 USDT
2026-02-02 05:49:34,388 [INFO] [SCRAPE] BTCUSDT price = 75,254.00 USDT
2026-02-02 05:49:40,137 [INFO] [SCRAPE] BTCUSDT price = 75,252.00 USDT
2026-02-02 05:49:45,538 [INFO] [SCRAPE] BTCUSDT price = 75,224.69 USDT
2026-02-02 05:49:50,933 [INFO] [SCRAPE] BTCUSDT price = 75,274.64 USDT
2026-02-02 05:49:56,337 [INFO] [SCRAPE] BTCUSDT price = 75,330.00 USDT
2026-02-02 05:50:02,382 [INFO] [SCRAPE] BTCUSDT price = 75,286.80 USDT
2026-02-02 05:50:07,768 [INFO] [SCRAPE] BTCUSDT price = 75,285.31 USDT
2026-02-02 05:50:13,257 [INFO] [SCRAPE] BTCUSDT price = 75,337.91 USDT
2026-02-02 05:50:19,128 [INFO] [SCRAPE] BTCUSDT price = 75,486.32 USDT
2026-02-02 05:50:24,926 [INFO] [SCRAPE] BTCUSDT price = 75,498.02 USDT
2026-02-02 05:50:30,553 [INFO] [SCRAPE] BTCUSDT price = 75,560.89 USDT
2026-02-02 05:50:36,247 [INFO] [SCRAPE] BTCUSDT price = 75,547.67 USDT
2026-02-02 05:50:41,824 [INFO] [SCRAPE] BTCUSDT price = 75,549.39 USDT
